filename,zoom,tile_x,tile_y,west,south,east,north,crs,land_ratio
15_20741_17726.jpg,15,20741,17726,47.867431640625,-14.594215561943912,47.87841796875,-14.583583455156523,EPSG:4326,0.558
15_20742_17646.jpg,15,20742,17646,47.87841796875,-13.742053062720386,47.889404296875,-13.731380974942699,EPSG:4326,0.618
15_20742_17654.jpg,15,20742,17654,47.87841796875,-13.827412236077269,47.889404296875,-13.816744046848937,EPSG:4326,0.423
15_20742_18494.jpg,15,20742,18494,47.87841796875,-22.583582537733907,47.889404296875,-22.5734382645724,EPSG:4326,0.619
15_20742_18495.jpg,15,20742,18495,47.87841796875,-22.59372606392931,47.889404296875,-22.583582537733907,EPSG:4326,0.473
15_20743_17637.jpg,15,20743,17637,47.889404296875,-13.64598681487533,47.900390625,-13.635310367863754,EPSG:4326,0.472
15_20743_17638.jpg,15,20743,17638,47.889404296875,-13.656662778921993,47.900390625,-13.64598681487533,EPSG:4326,0.608
15_20743_17639.jpg,15,20743,17639,47.889404296875,-13.667338259654947,47.900390625,-13.656662778921993,EPSG:4326,0.594
15_20743_17640.jpg,15,20743,17640,47.889404296875,-13.678013256725485,47.900390625,-13.667338259654947,EPSG:4326,0.518
15_20743_17657.jpg,15,20743,17657,47.889404296875,-13.859413869074029,47.900390625,-13.84874714753715,EPSG:4326,0.61
15_20743_17725.jpg,15,20743,17725,47.889404296875,-14.583583455156523,47.900390625,-14.572950835033037,EPSG:4326,0.48
15_20743_18487.jpg,15,20743,18487,47.889404296875,-22.51255695405144,47.900390625,-22.502407459497746,EPSG:4326,0.643
15_20743_18489.jpg,15,20743,18489,47.889404296875,-22.532853707527128,47.900390625,-22.522705703482462,EPSG:4326,0.351
15_20744_17633.jpg,15,20744,17633,47.900390625,-13.603278132528754,47.911376953125,-13.592599757147147,EPSG:4326,0.329
15_20744_17659.jpg,15,20744,17659,47.900390625,-13.880745842025597,47.911376953125,-13.870080100685886,EPSG:4326,0.55
15_20745_17632.jpg,15,20745,17632,47.911376953125,-13.592599757147147,47.92236328125,-13.581920900545843,EPSG:4326,0.637
15_20745_17642.jpg,15,20745,17642,47.911376953125,-13.699361798484853,47.92236328125,-13.68868776978497,EPSG:4326,0.589
15_20745_17644.jpg,15,20745,17644,47.911376953125,-13.720708401412061,47.92236328125,-13.710035342476678,EPSG:4326,0.636
15_20745_17661.jpg,15,20745,17661,47.911376953125,-13.902075852500483,47.92236328125,-13.891411092746116,EPSG:4326,0.428
15_20745_17724.jpg,15,20745,17724,47.911376953125,-14.572950835033037,47.92236328125,-14.562317701914846,EPSG:4326,0.524
